incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
864887,2017-06-10,Utah,Salt Lake City,0,0,Shots Fired - No Injuries||Road rage,40.8194,-111.916,1.0,,0::Adult 18+,,,0::Unharmed,0::Subject-Suspect
865416,2017-06-10,Minnesota,Rochester,0,1,"Shot - Wounded/Injured||Non-Aggression Incident||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",43.9445,-92.4783,1.0,0::24||1::24,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Friends,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
867191,2017-06-10,Georgia,Columbus,0,0,Shots Fired - No Injuries,32.5273,-84.8855,1.0,0::19,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
864801,2017-06-10,Alabama,Opelika,1,0,"Shot - Dead (murder, accidental, suicide)",32.631,-85.3778,1.0,0::35||1::34,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
865453,2017-06-10,Mississippi,Yazoo City,0,1,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator shot,32.8642,-90.4144,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Subject-Suspect
871438,2017-06-10,New York,Jamaica,0,1,Shot - Wounded/Injured||Institution/Group/Business,40.7135,-73.7645,1.0,0::29,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured,0::Victim||1::Subject-Suspect
864920,2017-06-10,New York,Bronx,0,1,Shot - Wounded/Injured,40.8217,-73.9152,1.0,0::27,0::Adult 18+,0::Male,,0::Injured,0::Victim
864404,2017-06-10,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.6816,-87.6253,1.0,0::26,0::Adult 18+,0::Male,,0::Injured,0::Victim
864415,2017-06-10,Louisiana,Shreveport,0,1,Shot - Wounded/Injured||Home Invasion||Home Invasion - Resident injured||Defensive Use||Defensive Use - WITHOUT a gun||Domestic Violence||Brandishing/flourishing/open carry/lost/found,32.4655,-93.7975,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
864426,2017-06-10,Texas,Katy,1,0,"Shot - Dead (murder, accidental, suicide)",29.7487,-95.7892,1.0,,,,,0::Killed,0::Victim
864523,2017-06-10,Illinois,Rockford,0,0,Shots Fired - No Injuries,42.2751,-89.1127,1.0,,,,,,
866181,2017-06-10,Florida,Orlando,0,0,Institution/Group/Business||Non-Shooting Incident||Guns stolen from law enforcement,28.4637,-81.4768,3.0,,,,,,
864573,2017-06-10,Wisconsin,Madison,1,0,"Shot - Dead (murder, accidental, suicide)",43.0859,-89.3056,1.0,0::25,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
865014,2017-06-10,Maryland,Baltimore,0,1,Shot - Wounded/Injured,39.2933,-76.5271,1.0,,,0::Male,,0::Injured,0::Victim
865022,2017-06-10,Maryland,Baltimore,0,1,Shot - Wounded/Injured,39.2788,-76.6357,1.0,,0::Adult 18+,0::Female,,0::Injured,0::Victim
865024,2017-06-10,Maryland,Baltimore,0,1,Shot - Wounded/Injured,39.3044,-76.6707,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
864335,2017-06-10,Indiana,Evansville,0,1,Shot - Wounded/Injured,37.9725,-87.6237,4.0,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,,0::Injured||1::Arrested||2::Arrested||3::Arrested||4::Arrested,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect
865033,2017-06-10,Texas,Houston,1,0,"Shot - Dead (murder, accidental, suicide)||Institution/Group/Business",29.6702,-95.2412,1.0,,0::Adult 18+,,,0::Killed,0::Victim
865037,2017-06-10,Texas,Elmendorf,0,1,Shot - Wounded/Injured||House party,29.2218,-98.3777,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
865724,2017-06-10,California,King City,0,1,Shot - Wounded/Injured,36.2043,-121.14200000000001,1.0,0::18||1::14||2::15,0::Adult 18+||1::Teen 12-17||2::Teen 12-17,0::Male||1::Male||2::Male,,"0::Injured||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
865733,2017-06-10,California,Santa Cruz,0,1,Shot - Wounded/Injured,36.9884,-121.977,1.0,,,,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
864764,2017-06-10,California,San Diego,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Institution/Group/Business||Gang involvement",32.7141,-117.164,1.0,0::43||1::29||2::39,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,"0::Killed||1::Injured||2::Unharmed, Arrested||3::Unharmed",0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect
875004,2017-06-10,Georgia,Decatur,1,0,"Shot - Dead (murder, accidental, suicide)",33.738,-84.2541,1.0,0::21,0::Adult 18+,0::Male,,0::Killed,0::Victim
864971,2017-06-10,Ohio,Cincinnati (Reading),1,0,"Shot - Dead (murder, accidental, suicide)",39.2109,-84.4422,1.0,0::20||1::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
865225,2017-06-10,Louisiana,Shreveport,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,32.4991,-93.7311,1.0,0::26||1::31,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
865055,2017-06-10,California,Burbank,0,0,Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,34.181,-118.336,1.0,0::52,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
865754,2017-06-10,Connecticut,New Haven,0,1,Shot - Wounded/Injured||Defensive Use||Defensive Use - WITHOUT a gun||Armed robbery with injury/death and/or evidence of DGU found,41.2928,-72.9374,1.0,0::24,0::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
864600,2017-06-10,Washington,Auburn,1,0,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",47.29,-122.22399999999999,1.0,0::25,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect
864870,2017-06-10,Connecticut,New Haven,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||House party",41.3275,-72.9356,1.0,0::33,0::Adult 18+,0::Male,,0::Injured,0::Victim
864545,2017-06-10,Maryland,Salisbury,1,0,"Shot - Dead (murder, accidental, suicide)",38.3678,-75.5855,1.0,0::20,0::Adult 18+,0::Male,,0::Killed,0::Victim
865082,2017-06-10,Oklahoma,Lawton,1,0,"Shot - Dead (murder, accidental, suicide)",34.5943,-98.3771,1.0,,0::Adult 18+,0::Male,,0::Killed,0::Victim
864551,2017-06-10,Georgia,Atlanta,1,0,"Shot - Dead (murder, accidental, suicide)",33.7699,-84.3819,1.0,,,0::Male,,0::Killed,0::Victim
865085,2017-06-10,Iowa,Des Moines,0,1,Shot - Wounded/Injured||Defensive Use||Defensive use - No shots fired||Brandishing/flourishing/open carry/lost/found||Concealed Carry License - Victim,41.5702,-93.6029,2.0,0::25,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
867322,2017-06-10,Wisconsin,Milwaukee,0,0,"Shots Fired - No Injuries||Defensive Use||Defensive Use - Shots fired, no injury/death||Drive-by (car to street, car to car)",43.1193,-87.9837,2.0,0::38||1::27||2::19,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Unharmed||1::Unharmed, Arrested||2::Unharmed",0::Victim||1::Subject-Suspect||2::Subject-Suspect
864567,2017-06-10,Kentucky,Bowling Green,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Stolen/Illegally owned gun{s} recovered during arrest/warrant,36.9493,-86.5162,1.0,0::28,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
865047,2017-06-10,California,San Leandro,0,0,Institution/Group/Business||Shots Fired - No Injuries||Hate crime,37.691,-122.15799999999999,1.0,,,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
865320,2017-06-10,Wisconsin,Milwaukee,0,0,"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury||Police Targeted||Possession of gun by felon or prohibited person",43.077,-87.946,2.0,0::21||1::24,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
864662,2017-06-10,North Carolina,Kernersville,0,0,"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury||Drive-by (car to street, car to car)||Shootout (where VENN diagram of shooters and victims overlap)||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||Criminal act with stolen gun||Stolen/Illegally owned gun{s} recovered during arrest/warrant",36.1287,-80.0849,1.0,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Victim
871651,2017-06-10,California,Los Angeles,1,0,"Shot - Dead (murder, accidental, suicide)",34.0735,-118.272,1.0,0::24,0::Adult 18+,0::Male,,0::Killed,0::Victim
864590,2017-06-10,Ohio,Toledo,1,0,"Shot - Dead (murder, accidental, suicide)",41.6519,-83.5436,1.0,0::21||1::24||2::26||3::25,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,0::Killed||1::Arrested||2::Arrested||3::Arrested,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
866245,2017-06-10,Wisconsin,Prairie Du Chien,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,43.0464,-91.1123,1.0,0::28,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
865971,2017-06-10,California,Fresno,0,1,Shot - Wounded/Injured,36.7326,-119.726,1.0,,,0::Male,,0::Injured,0::Victim
864686,2017-06-10,Pennsylvania,Harrisburg,0,1,Shot - Wounded/Injured||Bar/club incident - in or around establishment,40.2798,-76.8899,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
864688,2017-06-10,Pennsylvania,Lebanon,0,1,Shot - Wounded/Injured,40.3438,-76.4198,1.0,0::26,0::Adult 18+,0::Male,,0::Injured,0::Victim
901227,2017-06-10,Illinois,Carbondale,0,1,Shot - Wounded/Injured,37.7305,-89.2109,1.0,1::20,1::Adult 18+,1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
864540,2017-06-10,Tennessee,Antioch,0,1,Shot - Wounded/Injured,36.0653,-86.641,1.0,,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
868318,2017-06-10,North Dakota,West Fargo,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^",46.8544,-96.9132,1.0,0::45,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect
865233,2017-06-10,Louisiana,New Orleans,0,0,Non-Shooting Incident||Car-jacking,30.0435,-89.959,1.0,0::15||1::15,0::Teen 12-17||1::Teen 12-17,0::Male||1::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
865241,2017-06-10,District of Columbia,Washington,0,1,Shot - Wounded/Injured,38.9226,-77.03399999999999,1.0,,,,,0::Injured,0::Victim
865243,2017-06-10,Maryland,Baltimore,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),39.2989,-76.62899999999999,1.0,0::17,0::Teen 12-17,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
866002,2017-06-10,Georgia,Brunswick,0,1,Shot - Wounded/Injured,32.1008,-82.9556,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
864803,2017-06-10,Alabama,Huntsville,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^",34.739000000000004,-86.5966,1.0,,0::Adult 18+,0::Male,,0::Killed,0::Victim
865260,2017-06-10,Alabama,Mobile (Prichard),0,1,Shot - Wounded/Injured,30.7498,-88.1146,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
865943,2017-06-10,California,Mc Farland (Mcfarland),0,2,Shot - Wounded/Injured,35.6841,-119.23100000000001,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
864897,2017-06-10,Oregon,Portland,0,1,Shot - Wounded/Injured,45.5224,-122.53299999999999,1.0,,,0::Male,,0::Injured,0::Victim
864303,2017-06-10,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.8605,-87.7301,1.0,0::26,0::Adult 18+,0::Male,,0::Injured,0::Victim
865119,2017-06-10,Missouri,Saint Louis,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,38.6594,-90.2595,1.0,,,,,0::Injured,0::Victim
865121,2017-06-10,Missouri,Saint Louis,0,1,Shot - Wounded/Injured,38.6784,-90.2589,1.0,,,,,0::Injured,0::Victim
865123,2017-06-10,Missouri,Saint Louis,0,1,Shot - Wounded/Injured,38.6489,-90.2901,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
865129,2017-06-10,West Virginia,Elkview,0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge||Self-Inflicted (not suicide or suicide attempt - NO PERP),38.4002,-81.4905,1.0,,0::Adult 18+,0::Female,,0::Injured,0::Victim
865223,2017-06-11,Louisiana,Marrero,0,1,Shot - Wounded/Injured,29.8861,-90.1171,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
865228,2017-06-11,Louisiana,Shreveport,0,1,Shot - Wounded/Injured,32.4991,-93.7375,1.0,0::31,0::Adult 18+,0::Female,,0::Injured,0::Victim
865240,2017-06-11,New York,East Meadow,0,0,Non-Shooting Incident||Gun(s) stolen from owner,40.7285,-73.5465,1.0,,,,,,
864794,2017-06-11,Georgia,Albany,1,0,"Shot - Dead (murder, accidental, suicide)",31.5734,-84.1535,1.0,0::21||1::32,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Arrested,0::Victim||1::Subject-Suspect||2::Subject-Suspect
864819,2017-06-11,Illinois,Chicago,1,0,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Gang involvement",41.8992,-87.7176,1.0,0::29,0::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
865236,2017-06-11,New York,Brooklyn,0,1,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator shot,40.6817,-73.8825,1.0,0::31,0::Adult 18+,0::Male,0::Aquaintance,0::Injured,0::Subject-Suspect
865246,2017-06-11,North Carolina,Monroe,1,0,"Shot - Dead (murder, accidental, suicide)",34.9778,-80.5395,1.0,0::17,0::Teen 12-17,0::Male,,0::Killed,0::Victim
865249,2017-06-11,North Carolina,Durham,1,0,"Shot - Dead (murder, accidental, suicide)||Armed robbery with injury/death and/or evidence of DGU found",35.9967,-78.8698,1.0,1::22||2::21||3::23,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested||3::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
865265,2017-06-11,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.8387,-87.7268,1.0,0::19,0::Adult 18+,0::Male,,0::Injured,0::Victim
865267,2017-06-11,Alabama,Mobile,0,1,Shot - Wounded/Injured,30.6563,-88.1435,1.0,,0::Adult 18+,,,0::Injured,0::Victim
865271,2017-06-11,South Carolina,Fountain Inn,0,0,Shots Fired - No Injuries,34.657,-82.242,1.0,,0::Adult 18+,0::Female,,"0::Unharmed, Arrested",0::Subject-Suspect
865273,2017-06-11,Illinois,Chicago,1,0,"Shot - Dead (murder, accidental, suicide)",41.8085,-87.6735,1.0,0::24,0::Adult 18+,0::Male,,0::Killed,0::Victim
865277,2017-06-11,Mississippi,Pass Christian,1,0,"Shot - Dead (murder, accidental, suicide)",30.4193,-89.2495,1.0,1::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
865284,2017-06-11,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.7745,-87.5909,1.0,0::36,0::Adult 18+,0::Female||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
865287,2017-06-11,Illinois,Chicago,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",41.7541,-87.6478,1.0,0::32,0::Adult 18+,0::Female||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
866813,2017-06-11,Oregon,Portland,0,0,Shots Fired - No Injuries||Gang involvement||Possession of gun by felon or prohibited person,45.4974,-122.571,1.0,0::17,0::Teen 12-17,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
866850,2017-06-11,Mississippi,Greenville,0,2,Shot - Wounded/Injured,33.408,-91.0361,1.0,0::18||1::18||2::15,0::Adult 18+||1::Adult 18+||2::Teen 12-17,0::Male||1::Male||2::Male,,"0::Injured||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
867716,2017-06-11,Arkansas,Texarkana,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",33.4233,-94.0083,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim||1::Subject-Suspect
865117,2017-06-11,Missouri,Saint Louis,0,1,Shot - Wounded/Injured,38.6002,-90.2249,1.0,0::12,0::Teen 12-17,0::Male,,0::Injured,0::Victim
865076,2017-06-11,Georgia,Gainesville,0,1,Shot - Wounded/Injured,34.2829,-83.7853,1.0,0::45,0::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
865836,2017-06-11,Georgia,Columbus,1,0,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Death||Accidental/Negligent Discharge||Self-Inflicted (not suicide or suicide attempt - NO PERP)",32.5379,-84.9019,1.0,0::19,0::Adult 18+,0::Male,,0::Killed,0::Victim
866080,2017-06-11,Georgia,Richmond Hill,0,0,Shots Fired - No Injuries,31.9136,-81.3061,1.0,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
864740,2017-06-11,Wisconsin,Milwaukee,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",43.0766,-87.9064,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim
864859,2017-06-11,Florida,Saint Augustine,0,0,Non-Shooting Incident||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,29.8748,-81.3318,1.0,,,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
865845,2017-06-11,Missouri,Saint Louis,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",38.6695,-90.2533,1.0,0::23||1::29,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim
864889,2017-06-11,Connecticut,Bridgeport,0,0,Shots Fired - No Injuries,41.1871,-73.1808,1.0,,,,,,
867193,2017-06-11,Georgia,Decatur,1,0,"Shot - Dead (murder, accidental, suicide)",33.7237,-84.2938,1.0,,0::Adult 18+,0::Male,,0::Killed,0::Victim
865173,2017-06-11,Alabama,Birmingham,1,0,"Shot - Dead (murder, accidental, suicide)||Defensive Use||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator||Defensive Use - Stand Your Ground/Castle Doctrine established",33.5609,-86.72200000000001,1.0,1::32,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Killed,0::Victim||1::Subject-Suspect
865553,2017-06-11,South Carolina,North Charleston,0,1,Shot - Wounded/Injured,32.9236,-80.0492,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
865333,2017-06-11,Florida,Port Richey,0,1,Shot - Wounded/Injured||Institution/Group/Business||Accidental Shooting||Accidental Shooting - Injury||Accidental Shooting at a Business||Accidental/Negligent Discharge||Self-Inflicted (not suicide or suicide attempt - NO PERP)||ATF/LE Confiscation/Raid/Arrest||Possession of gun by felon or prohibited person,28.3309,-82.6976,1.0,0::35,0::Adult 18+,0::Male,,"0::Injured, Arrested",0::Subject-Suspect
864895,2017-06-11,Vermont,Saint Albans,0,0,Non-Shooting Incident||Home Invasion||Home Invasion - No death or injury||Drug involvement||Kidnapping/abductions/hostage||Brandishing/flourishing/open carry/lost/found,44.8048,-73.0866,1.0,0::35,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
864903,2017-06-11,New York,Brooklyn,0,2,Shot - Wounded/Injured,40.6871,-73.9299,1.0,0::35||1::20,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
864906,2017-06-11,New York,New York (Manhattan),0,2,Shot - Wounded/Injured,40.8178,-73.9418,1.0,0::24||1::44,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
864913,2017-06-11,Massachusetts,Worcester,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||House party",42.2265,-71.8,1.0,0::38,0::Adult 18+,0::Male,,0::Injured,0::Victim
864915,2017-06-11,New York,Brooklyn,0,1,Shot - Wounded/Injured,40.6634,-73.914,1.0,0::29,0::Adult 18+,0::Female,,0::Injured,0::Victim
864911,2017-06-11,New York,Brooklyn,0,1,Shot - Wounded/Injured,40.6698,-73.9583,1.0,0::22,0::Adult 18+,0::Male,,0::Injured,0::Victim
872381,2017-06-11,North Carolina,Salisbury,1,0,"Shot - Dead (murder, accidental, suicide)||Possession of gun by felon or prohibited person",35.6804,-80.4317,1.0,0::26||1::32,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Arrested,0::Victim||1::Subject-Suspect
864918,2017-06-11,Indiana,Mishawaka,1,0,"Shot - Dead (murder, accidental, suicide)||Bar/club incident - in or around establishment",41.7176,-86.1878,1.0,0::27||1::26,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
864922,2017-06-11,New York,New York (Manhattan),0,0,Institution/Group/Business||Non-Shooting Incident||Possession of gun by felon or prohibited person||Concealed Carry License - Perpetrator,40.7039,-74.0127,1.0,0::31,0::Adult 18+,0::Male,,0::Arrested,0::Subject-Suspect
872362,2017-06-11,California,Wonder Valley,0,0,Shots Fired - No Injuries||Possession of gun by felon or prohibited person,34.1208,-115.96799999999999,2.0,,,,,,
865269,2017-06-11,South Carolina,Spartanburg,0,1,Shot - Wounded/Injured||Possession of gun by felon or prohibited person,34.9302,-81.9782,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Arrested,0::Victim||1::Subject-Suspect
866276,2017-06-11,Massachusetts,Fall River,0,0,Institution/Group/Business||Shots Fired - No Injuries,41.6965,-71.1617,1.0,,,0::Male,,0::Unharmed,0::Subject-Suspect
867903,2017-06-11,Indiana,Gary,0,1,Shot - Wounded/Injured,41.5875,-87.3184,1.0,0::19,0::Adult 18+,0::Male,,0::Injured,0::Victim
865399,2017-06-11,Illinois,Palos Hills,0,1,Shot - Wounded/Injured,41.7074,-87.8298,1.0,0::17||1::20,0::Teen 12-17||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
869438,2017-06-11,Ohio,Massillon,0,1,Shot - Wounded/Injured||Bar/club incident - in or around establishment,40.7918,-81.5201,2.0,0::25,0::Adult 18+,0::Female,,0::Injured,0::Victim
871558,2017-06-11,Florida,Malabar,2,0,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",27.9836,-80.5958,1.0,0::39||2::39,0::Adult 18+||2::Adult 18+,0::Female||1::Male||2::Male,2::Significant others - current or former,0::Killed||1::Killed||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect
865572,2017-06-11,California,Oxnard,1,0,"Shot - Dead (murder, accidental, suicide)",34.2055,-119.181,1.0,0::33,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
865682,2017-06-11,Ohio,Dayton,0,0,Shots Fired - No Injuries,39.7631,-84.1703,1.0,,,,,,
864969,2017-06-11,New Jersey,Trenton,0,1,Shot - Wounded/Injured,40.2302,-74.76899999999999,1.0,0::27,0::Adult 18+,0::Female,,0::Injured,0::Victim
867352,2017-06-11,Illinois,Centralia,0,0,Shots Fired - No Injuries,38.5294,-89.1291,1.0,,,,,,
864961,2017-06-11,Oklahoma,Tulsa,1,0,"Shot - Dead (murder, accidental, suicide)",36.1699,-95.9487,1.0,0::31||1::24,0::Adult 18+||1::Adult 18+,0::Female||1::Female,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
865142,2017-06-11,Missouri,Poplar Bluff,0,1,Shot - Wounded/Injured||Home Invasion||Home Invasion - Resident injured||Armed robbery with injury/death and/or evidence of DGU found,36.7454,-90.4056,1.0,1::29||2::27,0::Adult 18+||1::Adult 18+||2::Adult 18+,1::Male||2::Male,,"0::Injured||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
866602,2017-06-11,Wisconsin,Oregon,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,42.9224,-89.3732,1.0,0::33,0::Adult 18+,0::Male,,0::Arrested,0::Subject-Suspect
865275,2017-06-11,Georgia,Savannah,1,0,"Shot - Dead (murder, accidental, suicide)",31.995,-81.1253,1.0,0::18,0::Adult 18+,0::Male,,0::Killed,0::Victim
865856,2017-06-11,California,Anaheim,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^",33.8359,-117.902,1.0,,0::Adult 18+,0::Male,,0::Killed,0::Victim
865843,2017-06-11,California,Lake Elsinore,0,0,Non-Shooting Incident||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||Brandishing/flourishing/open carry/lost/found,33.6804,-117.37,1.0,0::44,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
865413,2017-06-11,Minnesota,Minneapolis,0,2,Shot - Wounded/Injured,45.0151,-93.2903,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
865088,2017-06-11,Ohio,Columbus,0,1,Shot - Wounded/Injured,39.9529,-83.0254,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
