incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
589134,2016-06-06,Washington,Everett,0,0,Shots Fired - No Injuries||Gang involvement||Possession of gun by felon or prohibited person,47.9218,-122.25399999999999,1.0,0::16,0::Teen 12-17||1::Adult 18+,0::Male||1::Male,,"0::Unharmed, Arrested||1::Unharmed",0::Subject-Suspect||1::Subject-Suspect
580137,2016-06-06,Utah,Orem,0,0,Non-Shooting Incident||Gun(s) stolen from owner,40.3163,-111.709,1.0,0::28,0::Adult 18+,0::Female,,"0::Unharmed, Arrested",0::Subject-Suspect
585680,2016-06-06,Iowa,Cedar Falls,0,0,Non-Shooting Incident||Gun(s) stolen from owner,42.593999999999994,-92.5267,2.0,,,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
573637,2016-06-06,Maryland,Baltimore,2,0,"Shot - Dead (murder, accidental, suicide)",39.23,-76.5899,,0::22||1::23,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Killed,0::Victim||1::Victim
576211,2016-06-06,Pennsylvania,Philadelphia,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found||Kidnapping/abductions/hostage||Car-jacking,,,1.0,0::34||1::17,0::Adult 18+||1::Teen 12-17||2::Adult 18+,0::Male||1::Male||2::Male,1::Armed Robbery||2::Armed Robbery,"0::Injured||1::Unharmed, Arrested||2::Unharmed",0::Victim||1::Subject-Suspect||2::Subject-Suspect
573670,2016-06-06,Maryland,Baltimore,0,1,Shot - Wounded/Injured,39.2931,-76.6016,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
572774,2016-06-06,Texas,San Antonio,0,0,Shots Fired - No Injuries||Gang involvement,29.3675,-98.4666,,,,,,,
573708,2016-06-06,Georgia,Atlanta,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,33.7757,-84.4681,2.0,,0::Teen 12-17||1::Adult 18+||2::Adult 18+,,,0::Arrested||1::Arrested||2::Arrested,0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect
573755,2016-06-06,Illinois,Urbana,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^",40.1485,-88.1885,1.0,0::38,0::Adult 18+,0::Male,,0::Killed,0::Victim
580306,2016-06-06,Tennessee,Memphis,0,0,Non-Shooting Incident||Kidnapping/abductions/hostage||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||Brandishing/flourishing/open carry/lost/found,35.1596,-89.9884,,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
573886,2016-06-06,Georgia,Hawkinsville,1,0,"Shot - Dead (murder, accidental, suicide)||Non-Aggression Incident||Accidental Shooting||Accidental Shooting - Death||Accidental/Negligent Discharge||Playing with gun",32.2798,-83.4779,1.0,0::17||1::17,0::Teen 12-17||1::Teen 12-17,0::Male||1::Male,1::Friends,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
573727,2016-06-06,Georgia,Macon,0,1,Shot - Wounded/Injured||Gang involvement||Car-jacking,32.7304,-83.6814,1.0,0::37,0::Adult 18+,0::Male,,0::Injured,0::Victim
572861,2016-06-06,South Carolina,Anderson,0,1,Shot - Wounded/Injured,34.5222,-82.7245,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
573869,2016-06-06,Tennessee,Memphis,0,1,Shot - Wounded/Injured,35.2174,-89.9807,,0::24,0::Adult 18+||1::Adult 18+,0::Female||1::Female,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
574179,2016-06-06,Louisiana,Shreveport,0,0,Shots Fired - No Injuries,32.4625,-93.8678,,,,,,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect
573360,2016-06-06,Ohio,Cincinnati,1,0,"Shot - Dead (murder, accidental, suicide)",39.1279,-84.5474,,0::20||1::18,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
574440,2016-06-06,Delaware,Wilmington,0,1,Shot - Wounded/Injured,39.7407,-75.5423,,0::22,0::Adult 18+,0::Male,,0::Injured,0::Victim
573409,2016-06-06,Ohio,West Chester,0,0,Non-Shooting Incident,39.3178,-84.3696,,,,0::Male||1::Male||2::Male||3::Male||4::Male,,,0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect
574458,2016-06-06,Maryland,Baltimore,0,1,Shot - Wounded/Injured,39.3093,-76.6695,,0::51,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
573656,2016-06-06,Maryland,Annapolis,1,0,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Death||Playing with gun||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person",38.9555,-76.5057,,0::17||1::19,0::Teen 12-17||1::Adult 18+,0::Female||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
578541,2016-06-06,Iowa,Davenport,0,1,Shot - Wounded/Injured,41.555,-90.5748,,0::25||1::24,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
728890,2016-06-06,Texas,Fort Hood,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^",31.1322,-97.7682,1.0,0::21,0::Adult 18+,0::Male,,0::Killed,0::Victim
574507,2016-06-06,North Carolina,Rocky Mount,0,1,Shot - Wounded/Injured,35.9162,-77.8277,,0::40,0::Adult 18+,0::Male,,0::Injured,0::Victim
573828,2016-06-06,New York,Far Rockaway,0,0,Shots Fired - No Injuries,40.5978,-73.7573,1.0,,,0::Male,,0::Unharmed,0::Subject-Suspect
572930,2016-06-06,Illinois,Chicago (Englewood),0,1,Shot - Wounded/Injured,41.7737,-87.6764,,0::25,0::Adult 18+,0::Male,,0::Injured,0::Victim
572947,2016-06-06,Missouri,Kansas City,0,0,Shots Fired - No Injuries,39.0898,-94.5634,,,,,,,
574743,2016-06-06,Arizona,Glendale,2,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",33.5305,-112.25,,0::65||1::69||2::47||4::34,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Female||1::Male||2::Male||3::Female||4::Male,3::Significant others - current or former||4::Friends,0::Killed||1::Injured||2::Killed||3::Arrested||4::Arrested,0::Victim||1::Victim||2::Victim||3::Subject-Suspect||4::Subject-Suspect
573093,2016-06-06,New York,Buffalo,1,0,"Shot - Dead (murder, accidental, suicide)",42.8973,-78.8909,,,0::Adult 18+,0::Male,,0::Killed,0::Victim
822206,2016-06-06,South Carolina,Greenville,0,0,Non-Shooting Incident||Sex crime involving firearm||Kidnapping/abductions/hostage||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found,34.8476,-82.3992,1.0,0::27,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
574093,2016-06-06,Louisiana,New Orleans,1,0,"Shot - Dead (murder, accidental, suicide)",29.9664,-90.1218,,0::57,0::Adult 18+,0::Male,,0::Killed,0::Victim
574562,2016-06-06,Illinois,Chicago,0,0,Non-Shooting Incident,41.8901,-87.6242,1.0,0::22||1::18,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
573005,2016-06-06,North Carolina,Charlotte,0,0,Non-Shooting Incident||Car-jacking,35.2245,-80.8111,,,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
573018,2016-06-06,Indiana,Indianapolis,0,1,Shot - Wounded/Injured||Officer Involved Incident,39.8402,-86.1266,,,0::Adult 18+,0::Female,,0::Injured,0::Victim||1::Subject-Suspect
573026,2016-06-06,North Carolina,Gastonia,0,0,Non-Shooting Incident||Home Invasion||Home Invasion - No death or injury||Pistol-whipping,35.2546,-81.1991,,,0::Adult 18+,,,0::Unharmed,0::Victim||1::Subject-Suspect
573779,2016-06-06,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.8465,-87.6929,,0::22,0::Adult 18+,0::Male,,0::Injured,0::Victim
573762,2016-06-06,Illinois,Rockford,0,1,Shot - Wounded/Injured,42.2914,-89.0937,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
573934,2016-06-06,Kentucky,Louisville,0,1,Shot - Wounded/Injured,38.2295,-85.8167,,0::13,0::Teen 12-17,0::Female,,0::Injured,0::Victim
599397,2016-06-06,New York,New York (Manhattan),0,1,Non-Shooting Incident||Pistol-whipping,40.8182,-73.9527,,0::30,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
574644,2016-06-06,New York,Southampton,0,1,Shot - Wounded/Injured,40.8829,-72.4236,,1::26,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
572935,2016-06-06,Missouri,Kansas City,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found||Criminal act with stolen gun||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,39.1006,-94.6024,1.0,0::26,0::Adult 18+,0::Male,0::Armed Robbery,"0::Injured, Arrested",0::Subject-Suspect
573797,2016-06-06,Illinois,Chicago,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",41.7707,-87.6154,,0::18,0::Adult 18+,0::Male,,0::Injured,0::Victim
572880,2016-06-06,Illinois,Chicago,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",41.8493,-87.6237,1.0,0::27||1::23||2::37,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,,"0::Killed||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
573803,2016-06-06,New York,Canandaigua,0,0,Institution/Group/Business||Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),42.8751,-77.2678,1.0,0::59,0::Adult 18+,0::Female,,"0::Unharmed, Arrested",0::Subject-Suspect
573812,2016-06-06,Illinois,Chicago,0,2,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",41.7837,-87.6136,,0::22||1::22,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
573049,2016-06-06,Indiana,Indianapolis,0,2,Shot - Wounded/Injured,39.7855,-86.09700000000001,,1::48,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
573817,2016-06-06,Alabama,Birmingham,0,1,Shot - Wounded/Injured||Domestic Violence,33.5099,-86.8935,,,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Significant others - current or former,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
574806,2016-06-07,Oregon,Glide,0,1,Shot - Wounded/Injured||Non-Aggression Incident||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge||Child Involved Incident||Child injured (not child shooter)||Drug involvement||Possession of gun by felon or prohibited person,43.3237,-123.024,1.0,0::1||1::23,0::Child 0-11||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
576636,2016-06-07,Minnesota,Rochester,0,0,Non-Shooting Incident||Defensive Use||Defensive Use - Victim stops crime||Defensive Use - Stand Your Ground/Castle Doctrine established,44.0425,-92.4642,1.0,0::66,0::Adult 18+,0::Male,,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
574651,2016-06-07,New York,Brooklyn,1,0,"Shot - Dead (murder, accidental, suicide)",,,1.0,0::44||1::43,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
573679,2016-06-07,Montana,Billings,0,1,Shot - Wounded/Injured,45.7419,-108.73899999999999,,,,0::Male,,0::Injured,0::Victim
575141,2016-06-07,Pennsylvania,Pittsburgh,1,0,"Shot - Dead (murder, accidental, suicide)",40.4743,-80.0137,,0::31,0::Adult 18+,0::Male,,0::Killed,0::Victim
592711,2016-06-07,New Hampshire,Rochester,0,0,Gun(s) stolen from owner,43.2743,-70.9941,,,,,,,
574099,2016-06-07,Texas,San Antonio,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Defensive Use||Defensive Use - WITHOUT a gun||Armed robbery with injury/death and/or evidence of DGU found||Pistol-whipping",29.4941,-98.5355,,0::23||1::18,0::Adult 18+||1::Adult 18+||2::Teen 12-17,0::Male||1::Male||2::Male,1::Armed Robbery||2::Armed Robbery,"0::Killed||1::Unharmed, Arrested||2::Unharmed||3::Injured",0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Victim
574351,2016-06-07,Texas,Houston,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Suicide - Attempt||Attempted Murder/Suicide (one variable unsuccessful)",29.9384,-95.4394,1.0,,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Injured,0::Victim||1::Subject-Suspect
574041,2016-06-07,Texas,Lubbock,0,2,Shot - Wounded/Injured,33.5502,-101.87700000000001,,0::40||2::26,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,,"0::Injured||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
574369,2016-06-07,Texas,Dallas,0,0,"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury||Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff",32.8812,-96.8864,,0::28,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
575039,2016-06-07,Michigan,Redford Twp (Redford Charter Township),0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Self-Inflicted (not suicide or suicide attempt - NO PERP)||Child Involved Incident||Child picked up & fired gun||Child injured self,42.3965,-83.2824,1.0,0::10,0::Child 0-11,0::Male,,0::Injured,0::Victim
574263,2016-06-07,Michigan,Holland,0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)",42.8135,-86.1228,,0::20,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Child 0-11,0::Male,,"0::Unharmed, Arrested||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect
574152,2016-06-07,Virginia,Charlottesville,0,0,Shots Fired - No Injuries,38.0381,-78.4939,,,,,,,
575602,2016-06-07,Florida,Bonita Springs,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,26.3707,-81.8044,2.0,0::28||1::21,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
574315,2016-06-07,Texas,Richmond,1,0,"Shot - Dead (murder, accidental, suicide)",29.5852,-95.7673,1.0,1::25,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
574419,2016-06-07,Texas,Houston,0,1,Shot - Wounded/Injured,29.6993,-95.3404,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
574376,2016-06-07,Virginia,Culpeper,2,0,"Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Home Invasion - subject/suspect/perpetrator killed||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Domestic Violence",38.5166,-78.0707,1.0,0::74||1::49,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Neighbor,0::Killed||1::Killed,0::Victim||1::Subject-Suspect
575412,2016-06-07,Tennessee,Lawrenceburg,0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Playing with gun||Child Involved Incident||Child injured by child||BB/Pellet/Replica gun,35.2551,-87.3505,1.0,0::6,0::Child 0-11||1::Child 0-11,0::Male||1::Male,1::Family,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
575765,2016-06-07,Idaho,Boise,0,0,Non-Shooting Incident||Road rage||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found,43.5898,-116.244,1.0,0::31||1::27,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
587643,2016-06-07,Pennsylvania,Philadelphia,0,0,Shots Fired - No Injuries,39.9612,-75.2409,1.0,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
575770,2016-06-07,Ohio,Elyria,0,0,Shots Fired - No Injuries,41.3645,-82.1563,,,,,,,
585550,2016-06-07,Pennsylvania,Erie,0,1,Shot - Wounded/Injured||Shootout (where VENN diagram of shooters and victims overlap),42.117,-80.0876,,0::23,0::Adult 18+,0::Male,,0::Injured,0::Victim
585558,2016-06-07,Pennsylvania,Erie,0,0,Shots Fired - No Injuries,42.1209,-80.0548,,,,,,,
585559,2016-06-07,Pennsylvania,Erie,0,0,Shots Fired - No Injuries,42.1108,-80.0682,,,,,,,
575773,2016-06-07,Ohio,Canton,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",40.7861,-81.3762,1.0,0::23,0::Adult 18+,0::Male,,0::Injured,0::Victim
574274,2016-06-07,Ohio,Bedford (Bedford Heights),0,0,Non-Shooting Incident||Car-jacking,41.4094,-81.4996,1.0,0::33,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
578496,2016-06-07,Iowa,Des Moines,0,0,Shots Fired - No Injuries,41.6097,-93.6469,,,,,,,
723033,2016-06-07,California,Los Angeles,1,1,"Shot - Dead (murder, accidental, suicide)||Defensive Use||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator||Defensive Use - Good Samaritan/Third Party",34.0636,-118.294,1.0,,0::Adult 18+,0::Female||1::Male||2::Male,2::Significant others - current or former,0::Injured||1::Unharmed||2::Killed,0::Victim||1::Victim||2::Subject-Suspect
575898,2016-06-07,Pennsylvania,Norristown,1,0,"Shot - Dead (murder, accidental, suicide)||Possession of gun by felon or prohibited person",40.1159,-75.3476,1.0,0::24||1::22,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
581451,2016-06-07,North Dakota,Dickinson,0,0,Shots Fired - No Injuries||Accidental Shooting||Accidental/Negligent Discharge,46.8829,-102.791,1.0,,,0::Male,,0::Unharmed,0::Subject-Suspect
574294,2016-06-07,Colorado,Colorado Springs,0,0,Non-Shooting Incident||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found||Stolen/Illegally owned gun{s} recovered during arrest/warrant,38.8251,-104.802,1.0,1::68,1::Adult 18+,0::Male||1::Male,,"0::Unharmed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
574297,2016-06-07,Michigan,Lansing,0,0,Shots Fired - No Injuries,42.7067,-84.5385,,,,,,,
574768,2016-06-07,California,Huntington Park (Walnut Park),0,2,"Shot - Wounded/Injured||Institution/Group/Business||Defensive Use||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator||Shootout (where VENN diagram of shooters and victims overlap)||Drug involvement||Armed robbery with injury/death and/or evidence of DGU found||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",33.9746,-118.23,2.0,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,1::Armed Robbery||2::Armed Robbery,"0::Unharmed||1::Injured, Arrested||2::Injured, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
575424,2016-06-07,Missouri,Saint Louis (Jennings),0,0,"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury||Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff||Drive-by (car to street, car to car)",38.6301,-90.1935,1.0,0::23,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
575860,2016-06-07,Maine,Whiting,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),44.7802,-67.3318,5.0,0::25||1::27,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
574307,2016-06-07,Texas,Plano,0,1,"Shot - Wounded/Injured||Defensive Use||Defensive Use - Victim stops crime||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator",33.0072,-96.6741,1.0,1::29,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed||1::Injured, Arrested||2::Unharmed||3::Unharmed||4::Unharmed",0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect
573742,2016-06-07,Texas,Houston,0,1,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - Bystander shot||Bar/club incident - in or around establishment,29.8003,-95.3355,,0::48,0::Adult 18+,0::Male,,0::Injured,0::Victim
575868,2016-06-07,Indiana,South Bend,0,1,Shot - Wounded/Injured,41.6543,-86.2498,1.0,,0::Adult 18+,0::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
574799,2016-06-07,California,Turlock,1,0,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Drug involvement||Possession (gun(s) found during commission of other crimes)",,,1.0,0::21||1::27,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
574482,2016-06-07,Pennsylvania,Philadelphia,0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)||Road rage||Possession of gun by felon or prohibited person",39.9478,-75.142,1.0,0::38||1::33,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Arrested,0::Victim||1::Subject-Suspect
575058,2016-06-07,Washington,Spokane,0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)",47.6527,-117.366,,0::30,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
680054,2016-06-07,New York,Watertown,0,0,Possession of gun by felon or prohibited person||Unlawful purchase/sale,43.9755,-75.9096,1.0,0::35,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
576141,2016-06-07,Ohio,Akron,0,0,Shots Fired - No Injuries||Drug involvement||Workplace shooting (disgruntled employee)||Possession (gun(s) found during commission of other crimes)||Stolen/Illegally owned gun{s} recovered during arrest/warrant,41.095,-81.5399,1.0,0::24,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
575459,2016-06-07,Illinois,Madison,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",38.6828,-90.1522,,0::31||1::23,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim
574783,2016-06-07,California,San Jose,0,0,Shots Fired - No Injuries,37.3387,-121.885,,,,,,,
574533,2016-06-07,Kansas,Wichita,0,1,Shot - Wounded/Injured||Non-Aggression Incident||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge||Child Involved Incident,37.6519,-97.2885,1.0,0::8||1::36,0::Child 0-11||1::Adult 18+,0::Male||1::Male,1::Friends,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
575468,2016-06-07,Virginia,Newport News,0,0,Non-Shooting Incident||Brandishing/flourishing/open carry/lost/found,36.9942,-76.4354,4.0,0::42,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
574797,2016-06-07,California,Fresno (Calwa),0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Gang involvement",36.6416,-119.764,,0::31,0::Adult 18+,0::Male,,0::Injured,0::Victim
573976,2016-06-07,Illinois,North Chicago,0,2,Shot - Wounded/Injured,42.3358,-87.8436,,0::3||1::19,0::Child 0-11||1::Adult 18+,0::Female||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
575347,2016-06-07,Missouri,Kansas City,1,0,"Shot - Dead (murder, accidental, suicide)||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )",39.063,-94.5659,,0::56||1::34,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Family,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
573979,2016-06-07,Illinois,Woodridge,0,1,Shot - Wounded/Injured,41.7476,-88.0332,,0::31,0::Adult 18+,0::Male,,0::Injured,0::Victim
575577,2016-06-07,Florida,Miami,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,25.8729,-80.2415,1.0,0::28||1::25,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,1::Armed Robbery||2::Armed Robbery,"0::Injured||1::Unharmed, Arrested||2::Unharmed",0::Victim||1::Subject-Suspect||2::Subject-Suspect
573988,2016-06-07,California,Oxnard,0,0,Non-Shooting Incident||Drug involvement||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,34.1801,-119.186,1.0,0::30,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
573990,2016-06-07,Florida,Leesburg,0,1,Shot - Wounded/Injured,28.8249,-81.8919,,0::18,0::Adult 18+,0::Male,,0::Injured,0::Victim
574339,2016-06-07,Pennsylvania,Chester,0,1,"Shot - Wounded/Injured||Child Involved Incident||Child injured (not child shooter)||Drive-by (car to street, car to car)",39.845,-75.3659,,0::5,0::Child 0-11,0::Male,,0::Injured,0::Victim
574003,2016-06-07,Florida,Jacksonville,1,0,"Shot - Dead (murder, accidental, suicide)",30.4277,-81.6675,,0::35,0::Adult 18+,0::Male,,0::Killed,0::Victim
574247,2016-06-07,Florida,Bradenton (Samoset),1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Accidental Shooting||Accidental/Negligent Discharge||Home Invasion||Home Invasion - No death or injury||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff||Spree Shooting (multiple victims, multiple locations)||Car-jacking||ATF/LE Confiscation/Raid/Arrest||Criminal act with stolen gun||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found||Gun(s) stolen from owner||Stolen/Illegally owned gun{s} recovered during arrest/warrant",27.4669,-82.5466,1.0,0::29,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect
574723,2016-06-07,Georgia,Atlanta,1,0,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)",,,1.0,0::19,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,1::Friends,"0::Killed||1::Unharmed, Arrested||2::Unharmed",0::Victim||1::Subject-Suspect||2::Subject-Suspect
575560,2016-06-07,New Jersey,Jersey City,0,0,Shots Fired - No Injuries,40.7044,-74.082,,,,,,,
